orgId;orgName;paymentIdentificationinstrId;settlementInfomethod;settlementInfoamount;paymentOrgIdentificationPAYMENT_CODE;paymentOrgIdentificationCUSTOMER_NAME;paymentOrgIdentificationREASON_CODE;paymentOrgIdentificationREASON;paymentOrgIdentificationDEBTOR_TAX_ID;paymentOrgIdentificationAUX_PAYMENT_CODE;paymentOrgIdentificationDEBTOR_NAME;paymentOrgIdentificationAUX_REF_NO_1;paymentOrgIdentificationEXPIRATION_DATE;Status
deab6bec-4796-44a2-9b4f-680d8539752b;ARGO CHANGE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
2352e4cf-ddf9-4795-83e9-bcdcf48c2926;ARGOPAY;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
f9ecec1d-ebef-499e-a335-235656531af2;ASPIDA TRAVEL;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
bfc400ba-67c9-4c9e-a674-0f35a64bb6af;ASTRAZENECA Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
fdb27d02-532c-4d26-8d7d-57f2c12414b6;ATHEX;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
0abd7fbe-605d-4590-952d-9c184f8f88cc;ATHEXCLEAR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
4fd588d9-9b97-4040-804b-09faa3f07103;ATHEXCSD;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
7742d90d-0327-4aca-9384-8ffb844b5caa;AVIN;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
9d4315bb-1265-4435-bca1-24b49e10605f;AVON COSMETICS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;;;COMPLETED
ffecba98-4b45-4acc-b33c-c4fe7acae7eb;AVON Ε.Σ.Π.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
471b2142-a0d3-48d4-85c6-48a60941ed06;AXA ΑΣΦΑΛ.ΚΛΑΔΟΣ ΓΕΝ.ΑΣΦΑΛΕΙΩΝ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;;;;COMPLETED
f7dd465d-2925-410d-b22c-8dc809456e28;AXA ΑΣΦΑΛΙΣΤΙΚΗ ΚΛΑΔΟΣ ΖΩΗΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;;;;COMPLETED
c66a9b8f-8114-43f7-beaf-dd201e0f24ee;BAYER HELLAS ΑΒΕΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
fb770442-b7b0-4d96-afcd-bf82b40268e8;BED AND BATH;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
083e6b57-28cd-4f11-a351-f75b8bc45498;BED AND BATH - ΠΕΛΑΤΗΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
2417c68a-2519-4afb-8380-fbecb6b5be7f;BestPrice;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
4688c448-2fc6-4f8b-b6c5-19df6efea9b1;BETSHOP;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
8b2a1b5b-aa0e-42d5-a3e3-2f2e08093e36;BIONAT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
4eb9ad46-de0a-4a7e-a3df-07ca1c584fd9;BLUEGROUND;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
6f443260-a485-4f9f-8b8b-c0baf96ba408;BML SECURITY;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
97c9c5b1-afad-43a8-a0c1-904a988b5eaa;BMW AUSTRIA BANK GMBH;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
7beb5b49-f74f-4144-9772-4f58ec819839;BP ΕΛΛΗΝΙΚΗ ΑΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
7abf5a25-ab31-4eaf-aa92-6861e8033698;BRINKS CASH-VALUABLE SERVICES;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
bfe012aa-e637-4880-b05e-43e8c9e3c8da;BRINKS SECURITY SERVICES S.A.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
bc866ec3-7caf-4692-95a0-25f34c3e0825;CARDINAL SA;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
31f0f2ee-9446-4b70-b5d3-b42bf4a5865c;CARDLINK;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
14fc30b5-8190-4642-a721-2b293b15c98e;CARDLINK ΑΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
7a57d977-fd90-4c37-b31e-31d8f5b2fdff;CARGO GROUP LOGISTICS ΕΠΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
550aea62-f984-42a2-b917-9f7f631340e1;CARGO GROUP SERVICES ΕΠΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
c039994c-b0c9-4099-a28a-cc546b55633b;CARGO GROUP ΕΠΕ (ΕΚΤΕΛΩΝΙΣΤΙΚΗ);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
b1b79b9f-a49a-40e4-8b7f-342f8f43e590;CNP ΑΣΦΑΛΙΣΤΙΚΗ LTD;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
f818f2a3-107f-4ce8-b1c6-2405494e5817;CNP ΖΩΗΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
102346ad-d355-438e-9233-12da263b4c4c;CNP ΠΡΑΚΤΟΡΕΙΑΚΗ Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
bcc4482f-a0f4-49dd-8927-f90f7bf69295;COCA COLA 3Ε ΕΛΛΑΔΟΣ ΑΒΕΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
553d0125-d9b9-416c-a896-da9d1236abf0;CORAL;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
9a60b109-02c2-4893-9804-3f8775d075f7;Coral Products and Trading;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
375106d6-4f89-4a74-9588-6b4fc49fc973;CoralPower – Πάροχος Ενέργειας;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
5b35b95d-abf0-47bc-a1db-da73d48c3708;COSMOTE - Κινητή;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;;;;COMPLETED
0f0aaa1a-6786-4607-9712-ee9384ed7633;COSMOTE INSURANCE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
03506617-4af1-4400-add4-77a8d5df2093;COSMOTE ΚΙΝΗΤΗ - ΤΙΜΟΛΟΓΙΑ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
6da1934a-d505-4d4d-a3d9-d1754f137d19;COSMOTE ΣΤΑΘΕΡΗ – ΤΙΜΟΛΟΓΙΑ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
6ad8a10e-8801-4e71-97ba-7e7bcc84ee13;COSMOTE ΣΤΑΘΕΡΗ (ΟΤΕ TV - ΟΙΚΙΑΚΟΙ );SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEX;;;;;;;;;;;;COMPLETED
736ede67-f766-41d1-83ba-b1fc6e21dabc;COSMOTE ΣΤΑΘΕΡΗ ΜΕΓΑΛΟΙ ΠΕΛΑΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
8dd84bc0-4f2b-422c-8bbe-9406305db9dd;CROMAR ΜΕΣΙΤΕΣ ΑΣΦΑΛΙΣΕΩΝ Μ.ΕΠΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
9f6df89e-d24e-4280-8509-b902ae0f0b39;CRS LIKNOSS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
3b350d69-f2ca-40bb-a166-216c67f29cf3;DAS HELLAS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
3d8c417a-3968-4949-8de7-810881fd125a;DIGITAL TRACER SA;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
f6cacf07-63cd-47a6-a1c6-a9e29cd54999;DIRECT PLUS INSURANCE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
8c4b413a-2036-49ad-a8d5-52a1bf43e482;DNHOST;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
0a292918-a032-465d-9c13-411bf6242381;DODEKANISOS SEAWAYS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;SAMPLETEXT;;;;;;;;COMPLETED
8b13d331-bfab-4a0b-82bd-fa9aca864c6d;DPAM;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
bc897751-59c1-469d-810a-a752bbadd400;DRIVE ΑΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
8fd8c2e2-b303-4503-8d5f-f97f2f029337;ECONOMIC GROWTH ΑΕ-ΕΠΙΧΕΙΡΗΣΕΙΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
572a4615-6841-4416-8e10-c29fa5501b50;ECONOMIC GROWTH ΑΕ-ΙΔΙΩΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
e17138bc-4a2d-421b-808f-b5f71b14c0a5;EDENRED - ΥΠΗΡ. ΔΙΑΤΑΚΤΙΚΩΝ ΑΕE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
50a775b6-7364-49e5-b684-ecab3729d15f;E-FOOD.GR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
3876124d-4a1f-4d2e-9b1d-6c84ad4e3b18;EKDROMI.GR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
3b02aab8-a1b4-48a6-8141-ddd98eb98332;ELPEDISON Επιχειρήσεις;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;;;;COMPLETED
31b6aa59-c206-481a-bb01-b94b84045c47;ELPEDISON Ιδιώτες;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;;;;COMPLETED
7fa0affa-e354-4b04-bbe5-6f07b3e1d38d;EMPORIKI RENT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
09cb9ee4-61c6-4a7a-b216-3b10445995d0;e-Pass (Αττική Οδός);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETE;;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;;;COMPLETED
4c5632f4-067d-4645-b8e9-e8f17e937f98;ERGO (ΠΡΩΗΝ ΑΤΕ ΓΕΝ.ΑΣΦΑΛΕΙΩΝ);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;;;;COMPLETED
4a54683c-da43-49c2-a5e3-37ffaffb77db;ERGO ΑΣΦΑΛΙΣΤΙΚΗ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;;;;COMPLETED
60388e93-104a-4415-9f16-e49260af7310;ERGO ΖΩΗΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
55dc7734-cf9f-4f65-b27d-27b99b75bd32;EUNICE TRADING AE-ΕΠΙΧΕΙΡΗΣΕΙΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
a88b95e5-bb6b-4423-817d-a341ad75c49c;EUNICE TRADING AE-ΙΔΙΩΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
8e851f85-b0d7-47f4-a696-e87dae9995d0;EUROCATERING A.E.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
2bff9966-0558-4050-8b58-b0e679888a71;EUROINS AD BRANCH GREECE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
33062d66-7f70-43cb-b3b0-6a8a87bcdba6;EUROLIFE ERB ΑΕΑΖ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;;;;COMPLETED
61f94968-5fd4-45d3-958a-6ab19bfebc59;EUROLIFE ERB ΑΕΓΑ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;;;;COMPLETED
8e1210ee-33c7-4573-9553-b1b18495e97c;EUROPA SECURITY GROUP;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
3164dfdf-8e46-4665-b57f-c8b2092376f6;EUROPROTECTION INSURANCE BROKERS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
5286844d-63be-4809-ad52-5b8d3cb70225;EXECUTIVE LEASE - SFAKIANAKIS SA;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;;;;COMPLETED
751ffa26-b017-416b-a8f0-3ff6a03b714a;Fast Ferries;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEX;;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;SAMPL;;;;;;;;;COMPLETED
2d92ec57-fb64-42b9-a7be-1cf767910243;FCA BANK GMBH;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
7056580c-fbad-477e-ad15-cc527106a135;FCA CAPITAL HELLAS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
379c9157-280e-4303-bf9b-e45598817487;FCA INSURANCE HELLAS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;1,12E+11;;;;;;;;;;;;COMPLETED
